CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-14-8821-46,01-411,GUATEMALA,AMATITLAN,INSTITUTO TECNICO VOCACIONAL PRIVADO AMATITLANECO,9A. CALLE 4-74,66333001,JUAN ENRIQUE MARTINEZ SOLANO,ELVIA OTILIA ROSALES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
01-14-8840-46,01-202,GUATEMALA,AMATITLAN,INSTITUTO TECNICO VOCACIONAL PRIVADO AMATITLANECO,9A. CALLE 4-74 CANTON ROSARIO,66333001,ELSA PATRICIA DE LEON MEJIA,ELVIA OTILIA ROSALES CATALÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-14-8918-46,01-411,GUATEMALA,AMATITLAN,LICEO GUATEMALTECO,4A. AVENIDA 12-131 CANTON INGENIO,66336455,JUAN ENRIQUE MARTINEZ SOLANO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,SABATINO,GUATEMALA SUR
01-14-9005-46,01-411,GUATEMALA,AMATITLAN,COLEGIO 'MEDALLA MILAGROSA',8A. CALLE 4-20,66335468,JUAN ENRIQUE MARTINEZ SOLANO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-14-9071-46,01-411,GUATEMALA,AMATITLAN,COLEGIO CRISTIANO CAMINO DE VIDA (POR MADUREZ),LOTE 17 SECCION C COLONIA SAN JORGE,66332734,JUAN ENRIQUE MARTINEZ SOLANO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA SUR
01-14-9261-46,01-629,GUATEMALA,AMATITLAN,COLEGIO EDUCATIVO DE DESARROLLO INFORMATICO Y CIENTIFICO DE AMATITLAN,CALLE  C  LOTE 129 COLONIA LUPITA,66333117,JORGE ALFONSO REYES DE PAZ,CARLOS ENRIQUE CHARRO LIMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-14-9262-46,01-629,GUATEMALA,AMATITLAN,COLEGIO EDUCATIVO DE DESARROLLO INFORMATICO Y CIENTIFICO DE AMATITLAN,CALLE  C  LOTE 129 COLONIA LUPITA,66333117,JORGE ALFONSO REYES DE PAZ,OLDIN ELEVIA SOFFIA CAROLINA ESTRADA TESEN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-14-9266-46,01-641,GUATEMALA,AMATITLAN,COLEGIO EDUCATIVO DE DESARROLLO INFORMATICO Y CIENTIFICO DE AMATITLÁN,"CALLE  C  LOTE 129, COLONIA LUPITA",66333117,MILTON ALONSO ALVAREZ FUENTES,CARLOS ENRIQUE CHARRO LIMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-14-9267-46,01-629,GUATEMALA,AMATITLAN,COLEGIO EDUCATIVO DE DESARROLLO INFORMATICO Y CIENTIFICO,"CALLE ""C"" LOTE 129, COLONIA LUPITA",66333117,JORGE ALFONSO REYES DE PAZ,CARLOS ENRIQUE CHARRO LIMA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-14-9534-46,01-201,GUATEMALA,AMATITLAN,COLEGIO CRISTIANO 'EL SHADDAI AMATITLANECO',5A. AVENIDA 4-22,24505706,GLADYS JHOANA SALGUERO CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-14-9535-46,01-201,GUATEMALA,AMATITLAN,COLEGIO CRISTIANO 'EL SHADDAI AMATITLANECO',5A. AVENIDA 4-22,24505706,GLADYS JHOANA SALGUERO CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-14-9538-46,01-411,GUATEMALA,AMATITLAN,COLEGIO CRISTIANO  UN NUEVO DIA,2A. AVENIDA 8-71 BARRIO SAN ANTONIO,,JUAN ENRIQUE MARTINEZ SOLANO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DOMINICAL,GUATEMALA SUR
01-14-9673-46,01-641,GUATEMALA,AMATITLAN,ESCUELA NACIONAL DE FORMACION SECRETARIAL ADSCRITA A LA ESCUELA NACIONAL DE CIENCIAS COMERCIALES,CALLE REAL AL LAGO CONTIGUO AL ESTADIO MUNICIPAL,59232118,MILTON ALONSO ALVAREZ FUENTES,CLAUDIA VICTORIA MAZARIEGOS REYES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-14-9704-46,01-201,GUATEMALA,AMATITLAN,COLEGIO MIXTO  CIENCIAS COMERCIALES,LOTE NO. I COLONIA VALLE VERDE II,66333291,GLADYS JHOANA SALGUERO CARBALLO,JORGE ANTONIO ZIMERI AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-14-9709-46,01-201,GUATEMALA,AMATITLAN,COLEGIO CRISTIANO  UN NUEVO DIA,2A. AVENIDA 8-71 BARRIO SAN ANTONIO,,GLADYS JHOANA SALGUERO CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-14-9722-46,01-411,GUATEMALA,AMATITLAN,INSTITUTO TECNICO VOCACIONAL PRIVADO AMATITLANECO,9A. CALLE 4-74 BARRIO EL ROSARIO,66333001,JUAN ENRIQUE MARTINEZ SOLANO,ELVIA OTILIA ROSALES CATALÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-14-9724-46,01-411,GUATEMALA,AMATITLAN,INSTITUTO TECNICO VOCACIONAL PRIVADO AMATITLANECO,9A. CALLE 4-74 BARRIO EL ROSARIO,66333001,JUAN ENRIQUE MARTINEZ SOLANO,ELVIA OTILIA ROSALES CATALÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-14-9830-46,01-202,GUATEMALA,AMATITLAN,INSTITUTO TECNICO VOCACIONAL PRIVADO AMATITLANECO,9A. CALLE 4-74 BARRIO EL ROSARIO,66333001,ELSA PATRICIA DE LEON MEJIA,ELVIA OTILIA ROSALES CATALÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-14-9844-46,01-203,GUATEMALA,AMATITLAN,COLEGIO BILINGUE MONTE SOFIA,"1A. AVENIDA 2-02, RESIDENCIALES EL PRADO",66330748-52179627,ANGELA PATRICIA PU GRIJALVA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-15-0009-46,01-213,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO PENIEL PERONIA,3A. CALLE 7-70 ZONA 1,66268848,MARTHA SUSANA ROBLES CHAVEZ,CELIA NOHEMI SIRÍN IQUIQUE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0010-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO PENIEL PERONIA,3A. CALLE 7-70 ZONA 1,66364057,JUAN ENRIQUE MARTINEZ SOLANO,CELIA NOHEMI SIRÍN IQUIQUE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0015-46,01-213,GUATEMALA,VILLA NUEVA,CENTRO DE ESTUDIOS DIVERSIFICADOS MIEL NO. 2,"LOTE 6, MANZANA E, SECTOR II, RESIDENCIALES CATALINA, ZONA 6",66368566,MARTHA SUSANA ROBLES CHAVEZ,AMARILIS SOSA MATA DE HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0016-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO PENIEL PERONIA,3A. CALLE 7-70 ZONA 1,66364057,JUAN ENRIQUE MARTINEZ SOLANO,OTTO SATURNINO PLATO HERRARTE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0019-46,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO JOSE MILLA Y VIDAURRE,2A CALLE 2-43 ZONA 1,66364010,JUAN ENRIQUE MARTINEZ SOLANO,EMILCEN LISSETTE NICOLAS OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0020-46,01-213,GUATEMALA,VILLA NUEVA,LICEO CIENTIFICO AMOR Y SABIDURIA,10 CALLE 5-01 ZONA 6 RESIDENCIALES CATALINA,66311227,MARTHA SUSANA ROBLES CHAVEZ,JOSÉ ARMANDO VÁSQUEZ BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0021-46,01-213,GUATEMALA,VILLA NUEVA,LICEO CIENTIFICO AMOR Y SABIDURIA,10 CALLE 5-01 ZONA 6 RESIDENCIALES CATALINA,66311227,MARTHA SUSANA ROBLES CHAVEZ,JOSÉ ARMANDO VÁSQUEZ BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-15-0051-46,01-101,GUATEMALA,VILLA NUEVA,"INSTITUTO MIXTO NOCTURNO DE FORMACION TECNICA INTEGRAL ""CENTROAMERICANO""",ZONA 4,,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,---,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0052-46,01-101,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO JOSE MILLA Y VIDAURRE,,,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,---,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0062-46,01-216,GUATEMALA,VILLA NUEVA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ASENTAMIENTO MARIO ALIOTO LOPEZ,41501641,ANNY VICTORIA PERDOMO VILLATORO,LICDA.  INGRID CESILIA GARRIDO LUNA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0063-46,01-214,GUATEMALA,VILLA NUEVA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"COLONIA LINDA VISTA, ZONA 4",,HECTOR RAUL ESCUN VIDES,---,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0065-46,01-210,GUATEMALA,VILLA NUEVA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CIUDAD REAL ZONA 12,24775508,DINIZ ORALIA MORALES MUÑOZ,LUIS SALVADOR DARDÓN SAENZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0066-46,01-207,GUATEMALA,VILLA NUEVA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"2A. AVENIDA Y 8A. CALLE ZONA 12, COLONIA EL MEZQUITAL",56087965,ELOÍSA MERCEDES GÓMEZ OROZCO DE FUENTES,OLGA ANTONIETA CARRILLO OSEGUEDA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0074-46,01-216,GUATEMALA,VILLA NUEVA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COLONIA ETERNA PRIMAVERA,,ANNY VICTORIA PERDOMO VILLATORO,---,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0075-46,01-214,GUATEMALA,VILLA NUEVA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COLONIA LINDA VISTA ZONA 4,58323076,HECTOR RAUL ESCUN VIDES,ARNOLDO VINICIO MATZIR GÓMEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0076-46,01-219,GUATEMALA,VILLA NUEVA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CIUDAD PERONIA,42685305,DAVID SALOMON MEJIA SAMAYOA,RUDY NEFTALI CANAHUI GALEANO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0096-46,01-215,GUATEMALA,VILLA NUEVA,INSTITUTO TECNICO DE CAPACITACION Y PRODUCTIVIDAD -INTECAP-,16 AVENIDA 5-90 LOTE 2 ZONA 4 PARQUE INDUSTRIAL LAS AMÉRICAS VILLA NUEVA,66355774,DORA BEATRIZ BARRIOS CRUZ,MIRIAM MARLENY DÍAZ VELÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-15-0102-46,01-105,GUATEMALA,VILLA NUEVA,"COLEGIO CRISTIANO ""HERMOSO JESUS""",,,SANTOS VICTORINO VASQUEZ PAXTOR,---,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0106-46,01-214,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO EL OLIVO,6TA. AV. 8-90 ZONA 2 SAN JOSE VILLA NUEVA,66532206-66353256,HECTOR RAUL ESCUN VIDES,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-15-0107-46,01-214,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO NUESTRA PATRIA,3A. CALLE 3-78 ZONA 1,66310056,HECTOR RAUL ESCUN VIDES,ILIANA DEL ROSARIO CARRILLO MELGAR,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-15-0108-46,01-213,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO REAL EL VALLE,12 AVENIDA 3-73 ZONA 1,,MARTHA SUSANA ROBLES CHAVEZ,ROSA ELVIRA PÉREZ OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0116-46,01-213,GUATEMALA,VILLA NUEVA,COLEGIO DE EDUCACION AVANZADA VERMONT,"2A AVENIDA ""B"" 1-28, COLONIA MONTE BELLO, ZONA 5",47584312,MARTHA SUSANA ROBLES CHAVEZ,ZOILA YOLANDA FERNANDEZ ORDOÑEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0119-46,01-214,GUATEMALA,VILLA NUEVA,COLEGIO CAMINO VERDE,KM. 1.2 ALTOS DE BARCENAS,66293874,HECTOR RAUL ESCUN VIDES,ILIANA DEL ROSARIO CARRILLO MELGAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0124-46,01-221,GUATEMALA,VILLA NUEVA,"COLEGIO MIXTO CRISTIANO ""SABIDURIA, AMOR Y PAZ""","5A. AVENIDA, COLONIA ULISES ROJAS, ZONA 3",52989710,ARGELIA DE JESUS ACOSTA SOZA,INGRID EMILIA GABRIEL ZARCO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0126-46,01-213,GUATEMALA,VILLA NUEVA,COLEGIO LUIS REY,"9A. CALLE 17-48 ZONA 6, PLANES DE EL FRUTAL",66364525,MARTHA SUSANA ROBLES CHAVEZ,MARIA DEL ROSARIO LOPEZ ESCOBAR DE PAZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0127-46,01-401,GUATEMALA,VILLA NUEVA,COLEGIO INTELIGENCIAS MULTIPLES,"7A. AVENIDA 4-11, ZONA 2",66319904,IXMUCANE ALDANA VILLAVICENCIO,JORGE LUIS CONTRERAS MOLINA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0128-46,01-206,GUATEMALA,VILLA NUEVA,ESCUELA PARA ADULTOS CON FORMACION PARA EL TRABAJO DEBORA,"SECTOR I, LOTE 173, VILLA LOBOS II, ANEXO",42149311,INGRID ELIZABETH PEÑA TRUJILLO,EUGENIA NINETH COLOMA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0136-46,01-219,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO GALILEA,"7A. AVENIDA, 5-13, ZONA 8, FINAL DE TERRAZAS II",24787335,DAVID SALOMON MEJIA SAMAYOA,TELMA ELIZABETH BARRIOS YANTUCHE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0137-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO GALILEA,"7A. AVENIDA, 5-13, ZONA 8, FINAL DE TERRAZAS II",24787335,JUAN ENRIQUE MARTINEZ SOLANO,MARIA DEL SOCORRO GAITAN LARA DE ROSALES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0138-46,01-104,GUATEMALA,VILLA NUEVA,INSTITUTO MIXTO NOCTURNO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ Y COMERCIAL 17 DE ABRIL,ZONA 4,,ISRAEL PORTILLO HERNANDEZ,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0140-46,01-215,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO BET-EL SHAMMA,5 CALLE 9-16 ZONA 1,66311470,DORA BEATRIZ BARRIOS CRUZ,REYNA ELIZABETH LOPEZ MEZA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0150-46,01-221,GUATEMALA,VILLA NUEVA,COLEGIO PEDAGOGICO MODERNO,"6A. AVENIDA ""A"" 20-68. RESIDENCIALES FUENTES DEL VALLE II, ZONA 5",66404539,ARGELIA DE JESUS ACOSTA SOZA,URSULA DERAS INTERIANO DE VERGANZA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0153-46,01-206,GUATEMALA,VILLA NUEVA,"COLEGIO CRISTIANO MIXTO, JOSUE UNO TRES","3A. AVENIDA, 25-98, COLONIA VILLA LOBOS I, ZONA 12",24798309,INGRID ELIZABETH PEÑA TRUJILLO,VERÓNICA ISABEL IZAGUIRRE ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0155-46,01-221,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO JEHOVA ES MI PASTOR,"3A. CALLE, 8-72, SAN JOSE, ZONA 2",66353268,ARGELIA DE JESUS ACOSTA SOZA,SARA NOEMI BARRIOS AGUILAR,DIVERSIFICADO,PRIVADO,RURAL,CERRADA DEFINITIVAMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0156-46,01-214,GUATEMALA,VILLA NUEVA,LICEO MIXTO ORIENTAL GUATEMALTECO,"9A. CALLE, 5-67, ZONA 2, COLONIA VIILA DE LAS ROSAS, SAN JOSE",66301334,HECTOR RAUL ESCUN VIDES,MARÍA EUFRACIA QUEVEDO ORTÍZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0157-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO LICEO MIXTO ORIENTAL GUATEMALTECO,"9A. CALLE, 5-67, ZONA 2, COLONIA VIILA DE LAS ROSAS, SAN JOSE",66301334,JUAN ENRIQUE MARTINEZ SOLANO,MARÍA EUFRACIA QUEVEDO ORTÍZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0168-46,01-411,GUATEMALA,VILLA NUEVA,INSTITUTO MIXTO PRIVADO JUAN GERARDI,"2A. AVENIDA 1-29 COLONIA BETANCOURT, ZONA 4",66310390,JUAN ENRIQUE MARTINEZ SOLANO,JENNEVIER BETZABÉ PALACIOS ESPAÑA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0169-46,01-216,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO BILINGUE GENERACION DE JOSUE,4A. CALLE 9-20 ZONA 1,66363413,ANNY VICTORIA PERDOMO VILLATORO,MARÍA ESTELA MORALES SACÚ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0170-46,01-212,GUATEMALA,VILLA NUEVA,INSTITUTO MIXTO PRIVADO JUAN GERARDI,"2A. AVENIDA 1-29 COLONIA BETANCOURT, ZONA 4",66310390,HAROLDO ENRIQUE NAVAS PAZ,JENNEVIER BETZABÉ PALACIOS ESPAÑA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0173-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO BET-EL SHAMMA,5A CALLE 9-16 ZONA 1,,JUAN ENRIQUE MARTINEZ SOLANO,REYNA ELIZABETH LOPEZ MEZA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0174-46,01-212,GUATEMALA,VILLA NUEVA,"CENTRO DE ESTUDIOS DE INFORMATICA, COMPUTACION Y TECNOLOGIA CEICT",9ª. AVENIDA A  1-32 ZONA 1 VILLA NUEVA,50184683,HAROLDO ENRIQUE NAVAS PAZ,OSCAR AGUSTÍN RODRÍGUEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-15-0176-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO BILINGUE GENERACION DE JOSUE,"3A. CALLE, 13-80, ZONA 1",42680221,JUAN ENRIQUE MARTINEZ SOLANO,CELIA NOHEMI SIRÍN IQUIQUE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0177-46,01-506,GUATEMALA,VILLA NUEVA,COLEGIO HERALDOS DEL EVANGELIO INTERNACIONAL,"KILOMETRO 30, CARRETERA A FINCA AGUA TIBIA",40703704,ADELA VANESSA CON SUMALE,MIRIAM ARACELY MOREIRA CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA DEFINITIVAMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0178-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO HERMOSO JESUS,"1A. CALLE 6-91, ZONA 6",66368660,HAROLDO ENRIQUE NAVAS PAZ,EVA MARIA ALVAREZ SANCHINELLI,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0181-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO BASICO MODERNO PARA COMPUTACION BM-PC,"1A. CALLE, 0-95, ZONA 1",66311584,JUAN ENRIQUE MARTINEZ SOLANO,CARLOS ENRIQUE CARDONA MARÍN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-0182-46,01-212,GUATEMALA,VILLA NUEVA,LICEO VALLE DEL SOL,4A. CALLE 10-69 ZONA 1,66367901,HAROLDO ENRIQUE NAVAS PAZ,FRANCISCO ARNOLDO LUCERO SILIEZAR,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-0183-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO GUATEMALA,4A AVENIDA 4-34 ZONA 1,44597552,HAROLDO ENRIQUE NAVAS PAZ,WENDY MARÍA BURGOS ARTEAGA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
01-15-0184-46,01-214,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO JOSE MILLA Y VIDAURRE,2 CALLE 2-43 ZONA 1,66364010,HECTOR RAUL ESCUN VIDES,EMMA MARINA VARGAS CORONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
